Resource Type: ALL
Anomaly Type: ALL
Traffic Direction: Outgoing
Anomaly Status: ALL
Minimum Severity: Yellow
Start Time: 2020/10/29 12:00
Until: 2020/11/1 12:59
Duration: 
Traffic Amount: 
Victim/Infected IP Prefix: 


No., ID, CHK, Impact, Status, Start Time / End Time, Duration, Direction, Type, Resource
353,99966,checked,Red /1.07 Mpps /  over 20.00 Kpps / max 1.69 Mpps,Recovered,10-30 00:0810-30 00:14,06:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.253
354,99965,checked,Red /8.87 Kpps /  over 7.00 Kpps / max 8.87 Kpps,Recovered,10-30 00:0710-30 00:11,04:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.7.182
355,99964,checked,Red /8.10 Kpps /  over 7.00 Kpps / max 10.72 Kpps,Recovered,10-29 22:0610-29 22:11,05:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.7.182
356,99963,,Red /1.13 Gbps /  over 1.00 Gbps / max 1.13 Gbps,Recovered,10-29 21:4010-29 22:05,25:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / x730
357,99962,,Red /29.20 Kpps /  over 20.00 Kpps / max 37.57 Kpps,Recovered,10-29 20:2310-29 21:45,1:22:00,To Non-Home,DDoS / ICMP Misuse / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
358,99961,,Red /55.58 Kpps /  over 20.00 Kpps / max 63.25 Kpps,Recovered,10-29 20:2210-29 21:45,1:23:00,To Non-Home,DDoS / TCP RST Flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
359,99960,,Red /9.48 Kpps /  over 7.00 Kpps / max 10.20 Kpps,Recovered,10-29 18:2910-29 18:36,07:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
360,99959,,Yellow /8.93 Kpps /  over 7.00 Kpps / max 8.93 Kpps,Recovered,10-29 18:0610-29 18:09,03:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
361,99958,,Yellow /7.73 Kpps /  over 7.00 Kpps / max 7.73 Kpps,Recovered,10-29 17:4810-29 17:51,03:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
362,99957,,Red /9.22 Kpps /  over 7.00 Kpps / max 15.60 Kpps,Recovered,10-29 17:2510-29 17:43,18:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
363,99956,checked,Red /2.10 Gbps /  over 1.00 Gbps / max 2.36 Gbps,Recovered,10-29 16:2610-29 21:45,5:19:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
364,99955,checked,Red /1.61 Mpps /  over 100.00 Kpps / max 2.21 Mpps,Recovered,10-29 16:2510-29 21:45,5:20:00,To Non-Home,DDoS / TCP ACK flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
365,99954,checked,Red /1.94 Mpps /  over 20.00 Kpps / max 2.07 Mpps,Recovered,10-29 16:2510-29 21:45,5:20:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
366,99953,checked,Yellow /218.12 Kpps /  over 20.00 Kpps / max 218.12 Kpps,Recovered,10-29 16:2410-29 16:27,03:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
367,99952,checked,Red /18.78 Gbps /  over 800.00 Mbps / max 19.72 Gbps,Recovered,10-29 16:1910-29 16:27,08:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
368,99951,checked,Yellow /1.93 Mpps /  over 20.00 Kpps / max 1.93 Mpps,Recovered,10-29 16:1810-29 16:21,03:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
369,99950,checked,Red /19.72 Gbps /  over 1.00 Gbps / max 24.87 Gbps,Recovered,10-29 16:1810-29 16:27,09:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
370,99949,checked,Red /1.87 Gbps /  over 1.00 Gbps / max 1.95 Gbps,Recovered,10-29 16:0610-29 16:19,13:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
371,99948,checked,Red /805.99 Mbps /  over 200.00 Mbps / max 13.98 Gbps,Recovered,10-29 16:0010-29 21:50,5:50:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / CIT_Mingorispolkoma
372,99947,checked,Red /39.87 Kpps /  over 20.00 Kpps / max 39.87 Kpps,Recovered,10-29 15:5910-29 16:05,06:00,To Non-Home,DDoS / TCP RST Flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
373,99946,checked,Red /1.91 Gbps /  over 1.00 Gbps / max 1.93 Gbps,Recovered,10-29 15:5810-29 16:05,07:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
374,99945,checked,Red /3.16 Mpps /  over 20.00 Kpps / max 3.28 Mpps,Recovered,10-29 15:5710-29 16:19,22:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.252
375,99944,,Red /11.18 Kpps /  over 7.00 Kpps / max 12.53 Kpps,Recovered,10-29 14:3410-29 14:55,21:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
376,99943,checked,Red /10.03 Kpps /  over 7.00 Kpps / max 10.03 Kpps,Recovered,10-29 14:2310-29 14:29,06:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
377,99942,checked,Red /8.55 Kpps /  over 7.00 Kpps / max 14.55 Kpps,Recovered,10-29 13:4610-29 14:10,24:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
378,99941,checked,Red /10.67 Kpps /  over 7.00 Kpps / max 13.55 Kpps,Recovered,10-29 13:3310-29 13:40,07:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
379,99940,checked,Red /37.88 Kpps /  over 25.00 Kpps / max 37.88 Kpps,Recovered,10-29 13:1710-29 13:23,06:00,To Home,DDoS / HTTP Flooding / pps,[Sub-Network] / RCOD / 195.50.6.39
380,99939,checked,Red /7.80 Kpps /  over 7.00 Kpps / max 15.48 Kpps,Recovered,10-29 13:1210-29 13:31,19:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
381,99938,checked,Red /33.42 Kpps /  over 25.00 Kpps / max 38.00 Kpps,Recovered,10-29 13:0210-29 13:06,04:00,To Home,DDoS / HTTP Flooding / pps,[Sub-Network] / RCOD / 195.50.6.39
382,99937,checked,Yellow /8.77 Kpps /  over 7.00 Kpps / max 8.77 Kpps,Recovered,10-29 13:0010-29 13:06,06:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
383,99936,checked,Red /2.97 Gbps /  over 200.00 Mbps / max 3.04 Gbps,Recovered,10-29 12:2510-29 12:50,25:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / CIT_Mingorispolkoma
384,99935,checked,Red /1.64 Mpps /  over 100.00 Kpps / max 1.78 Mpps,Recovered,10-29 12:2210-29 12:48,26:00,To Non-Home,DDoS / TCP ACK flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.196
385,99934,checked,Red /2.00 Mpps /  over 20.00 Kpps / max 2.03 Mpps,Recovered,10-29 12:2210-29 12:48,26:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.196
386,99933,checked,Red /2.16 Gbps /  over 1.00 Gbps / max 2.21 Gbps,Recovered,10-29 12:2210-29 12:48,26:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.196
